"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20200601","경부선","군포","7155","7184","20200604"
"20200601","경부선","금정","25046","25815","20200604"
"20200601","경부선","명학","8940","8875","20200604"
"20200601","경부선","안양","20913","20776","20200604"
"20200601","경부선","관악","7098","6701","20200604"
"20200601","경부선","석수","9873","8665","20200604"
"20200601","경부선","금천구청","11396","11225","20200604"
"20200601","경부선","가산디지털단지","18436","21371","20200604"
"20200601","경부선","구로","17758","17827","20200604"
"20200601","경부선","신길","9383","7928","20200604"
"20200601","경부선","신도림","4081","4082","20200604"
"20200601","경부선","영등포","34434","35844","20200604"
"20200601","경부선","대방","13061","13480","20200604"
"20200601","경부선","노량진","8422","8534","20200604"
"20200601","경부선","용산","28049","28470","20200604"
"20200601","경부선","남영","10001","10631","20200604"
"20200601","경부선","서울역","4250","1140","20200604"
"20200601","경강선","여주","1660","1635","20200604"
"20200601","경강선","세종대왕릉","264","243","20200604"
"20200601","경강선","부발","1486","1505","20200604"
"20200601","경강선","이천","2254","2340","20200604"
"20200601","경강선","신둔도예촌","1027","966","20200604"
"20200601","경강선","곤지암","1761","1757","20200604"
"20200601","경강선","초월","2685","2596","20200604"
"20200601","경강선","경기광주","6777","6522","20200604"
"20200601","경강선","삼동","2202","2063","20200604"
"20200601","경강선","이매","1089","899","20200604"
"20200601","경강선","판교","4170","4004","20200604"
"20200601","9호선2~3단계","중앙보훈병원","9433","8437","20200604"
"20200601","9호선2~3단계","둔촌오륜","922","819","20200604"
"20200601","9호선2~3단계","올림픽공원(한국체대)","5195","5166","20200604"
"20200601","9호선2~3단계","한성백제","2116","1987","20200604"
"20200601","9호선2~3단계","송파나루","3777","4015","20200604"
"20200601","9호선2~3단계","석촌","7126","6287","20200604"
"20200601","9호선2~3단계","석촌고분","5105","5186","20200604"
"20200601","9호선2~3단계","삼전","5804","5770","20200604"
"20200601","9호선2~3단계","종합운동장","3822","3858","20200604"
"20200601","9호선2~3단계","봉은사","14631","14700","20200604"
"20200601","9호선2~3단계","삼성중앙","6338","6521","20200604"
"20200601","9호선2~3단계","선정릉","9062","9713","20200604"
"20200601","9호선2~3단계","언주","8963","9133","20200604"
"20200601","9호선","신논현","29022","29557","20200604"
"20200601","9호선","사평","2891","2827","20200604"
"20200601","9호선","고속터미널","10409","12994","20200604"
"20200601","9호선","신반포","2704","2626","20200604"
"20200601","9호선","구반포","2551","2728","20200604"
"20200601","9호선","동작(현충원)","1875","1673","20200604"
"20200601","9호선","흑석(중앙대입구)","7216","7727","20200604"
"20200601","9호선","노들","4282","3680","20200604"
"20200601","9호선","노량진","25256","25280","20200604"
"20200601","9호선","샛강","5004","5359","20200604"
"20200601","9호선","여의도","22692","22304","20200604"
"20200601","9호선","국회의사당","16020","16368","20200604"
"20200601","9호선","당산","16886","16753","20200604"
"20200601","9호선","선유도","7473","7289","20200604"
"20200601","9호선","신목동","3794","3330","20200604"
"20200601","9호선","염창","16232","15941","20200604"
"20200601","9호선","등촌","10058","9958","20200604"
"20200601","9호선","증미","6739","6767","20200604"
"20200601","9호선","가양","19817","19384","20200604"
"20200601","9호선","양천향교","8326","8765","20200604"
"20200601","9호선","마곡나루(서울식물원)","9287","9368","20200604"
"20200601","9호선","신방화","6565","6442","20200604"
"20200601","9호선","공항시장","2585","2792","20200604"
"20200601","9호선","김포공항","6236","7762","20200604"
"20200601","9호선","개화","2475","1799","20200604"
"20200601","8호선","모란","4090","3082","20200604"
"20200601","8호선","수진","4819","4440","20200604"
"20200601","8호선","신흥","4374","4710","20200604"
"20200601","8호선","단대오거리","10144","9551","20200604"
"20200601","8호선","남한산성입구(성남법원.검찰청)","13616","12407","20200604"
"20200601","8호선","산성","5432","5353","20200604"
"20200601","8호선","복정","9859","8569","20200604"
"20200601","8호선","장지","16414","15704","20200604"
"20200601","8호선","문정","20885","22143","20200604"
"20200601","8호선","가락시장","7403","8414","20200604"
"20200601","8호선","송파","8710","8260","20200604"
"20200601","8호선","석촌","7248","8288","20200604"
"20200601","8호선","잠실(송파구청)","12304","14208","20200604"
"20200601","8호선","몽촌토성(평화의문)","5193","5459","20200604"
"20200601","8호선","강동구청","10159","10722","20200604"
"20200601","8호선","천호(풍납토성)","15605","18013","20200604"
"20200601","8호선","암사","18554","16181","20200604"
"20200601","7호선","부평구청","11004","8814","20200604"
"20200601","7호선","굴포천","7985","8182","20200604"
"20200601","7호선","삼산체육관","4393","3911","20200604"
"20200601","7호선","상동","11108","11409","20200604"
"20200601","7호선","부천시청","10750","10440","20200604"
"20200601","7호선","신중동","12925","12826","20200604"
"20200601","7호선","춘의","8767","8701","20200604"
"20200601","7호선","부천종합운동장","4172","3566","20200604"
"20200601","7호선","까치울","7014","6668","20200604"
"20200601","7호선","온수(성공회대입구)","10634","9936","20200604"
"20200601","7호선","천왕","10065","9346","20200604"
"20200601","7호선","광명사거리","23031","22383","20200604"
"20200601","7호선","철산","21603","22011","20200604"
"20200601","7호선","가산디지털단지","47109","47586","20200604"
"20200601","7호선","남구로","16210","17101","20200604"
"20200601","7호선","대림(구로구청)","7796","7431","20200604"
"20200601","7호선","신풍","10709","10115","20200604"
"20200601","7호선","보라매","10002","10140","20200604"
"20200601","7호선","신대방삼거리","16222","15385","20200604"
"20200601","7호선","장승배기","9803","9564","20200604"
"20200601","7호선","상도","10047","9645","20200604"
"20200601","7호선","숭실대입구(살피재)","11669","12106","20200604"
"20200601","7호선","남성","10962","10166","20200604"
"20200601","7호선","이수","15026","14731","20200604"
"20200601","7호선","내방","13959","14338","20200604"
"20200601","7호선","고속터미널","14805","12400","20200604"
"20200601","7호선","반포","5866","5696","20200604"
"20200601","7호선","논현","20311","22144","20200604"
"20200601","7호선","학동","23496","25138","20200604"
"20200601","7호선","강남구청","15194","17001","20200604"
"20200601","7호선","청담","19763","22133","20200604"
"20200601","7호선","뚝섬유원지","8979","9146","20200604"
"20200601","7호선","건대입구","11354","11883","20200604"
"20200601","7호선","어린이대공원(세종대)","10928","10942","20200604"
"20200601","7호선","군자(능동)","14029","11107","20200604"
"20200601","7호선","중곡","9548","8854","20200604"
"20200601","7호선","용마산(용마폭포공원)","6006","5654","20200604"
"20200601","7호선","사가정","15391","15385","20200604"
"20200601","7호선","면목","15242","14622","20200604"
"20200601","7호선","상봉(시외버스터미널)","16460","15471","20200604"
"20200601","7호선","중화","10961","10560","20200604"
"20200601","7호선","먹골","9979","9631","20200604"
"20200601","7호선","태릉입구","8257","7879","20200604"
"20200601","7호선","공릉(서울과학기술대)","11494","11631","20200604"
"20200601","7호선","하계","17087","16394","20200604"
"20200601","7호선","중계","14433","13018","20200604"
"20200601","7호선","노원","19132","20323","20200604"
"20200601","7호선","마들","11746","11233","20200604"
"20200601","7호선","수락산","12299","12365","20200604"
"20200601","7호선","도봉산","9115","10418","20200604"
"20200601","7호선","장암","2423","889","20200604"
"20200601","6호선","봉화산(서울의료원)","9143","8161","20200604"
"20200601","6호선","화랑대(서울여대입구)","11586","9002","20200604"
"20200601","6호선","태릉입구","5222","6074","20200604"
"20200601","6호선","석계","12274","12631","20200604"
"20200601","6호선","돌곶이","8883","8323","20200604"
"20200601","6호선","상월곡(한국과학기술연구원)","6185","5503","20200604"
"20200601","6호선","월곡(동덕여대)","11325","11059","20200604"
"20200601","6호선","고려대(종암)","7634","7369","20200604"
"20200601","6호선","안암(고대병원앞)","9971","10397","20200604"
"20200601","6호선","보문","6877","6432","20200604"
"20200601","6호선","창신","3478","2837","20200604"
"20200601","6호선","동묘앞","7510","7747","20200604"
"20200601","6호선","신당","7371","8018","20200604"
"20200601","6호선","청구","3780","4116","20200604"
"20200601","6호선","약수","3486","3566","20200604"
"20200601","6호선","버티고개","2148","2023","20200604"
"20200601","6호선","한강진","6127","6913","20200604"
"20200601","6호선","이태원","7358","7410","20200604"
"20200601","6호선","녹사평(용산구청)","3980","3764","20200604"
"20200601","6호선","삼각지","5167","4516","20200604"
"20200601","6호선","효창공원앞","6932","6175","20200604"
"20200601","6호선","공덕","17955","17698","20200604"
"20200601","6호선","대흥(서강대앞)","7661","8036","20200604"
"20200601","6호선","광흥창(서강)","8737","8425","20200604"
"20200601","6호선","상수","6431","7235","20200604"
"20200601","6호선","합정","11595","11477","20200604"
"20200601","6호선","망원","12795","14005","20200604"
"20200601","6호선","마포구청","13452","11986","20200604"
"20200601","6호선","월드컵경기장(성산)","4627","4779","20200604"
"20200601","6호선","디지털미디어시티","13318","14302","20200604"
"20200601","6호선","증산(명지대앞)","9853","9553","20200604"
"20200601","6호선","새절(신사)","12554","11828","20200604"
"20200601","6호선","구산","7103","5302","20200604"
"20200601","6호선","독바위","2682","2804","20200604"
"20200601","6호선","불광","4190","4452","20200604"
"20200601","6호선","역촌","3665","4200","20200604"
"20200601","6호선","응암","16977","16878","20200604"
"20200601","5호선","마천","5135","5171","20200604"
"20200601","5호선","거여","7736","7322","20200604"
"20200601","5호선","개롱","6166","6375","20200604"
"20200601","5호선","오금","3914","3830","20200604"
"20200601","5호선","방이","6625","6815","20200604"
"20200601","5호선","올림픽공원(한국체대)","4088","3608","20200604"
"20200601","5호선","둔촌동","7860","7856","20200604"
"20200601","5호선","상일동","18863","16117","20200604"
"20200601","5호선","고덕","8393","8579","20200604"
"20200601","5호선","명일","8142","8551","20200604"
"20200601","5호선","굽은다리(강동구민회관앞)","8716","8199","20200604"
"20200601","5호선","길동","7483","7722","20200604"
"20200601","5호선","강동","20726","17735","20200604"
"20200601","5호선","천호(풍납토성)","17039","18076","20200604"
"20200601","5호선","광나루(장신대)","12605","11444","20200604"
"20200601","5호선","아차산(어린이대공원후문)","13863","13462","20200604"
"20200601","5호선","군자(능동)","10354","11447","20200604"
"20200601","5호선","장한평","17861","17768","20200604"
"20200601","5호선","답십리","15781","14423","20200604"
"20200601","5호선","마장","5360","4936","20200604"
"20200601","5호선","왕십리(성동구청)","4074","4610","20200604"
"20200601","5호선","행당","7975","7057","20200604"
"20200601","5호선","신금호","6055","6157","20200604"
"20200601","5호선","청구","4056","3488","20200604"
"20200601","5호선","동대문역사문화공원(DDP)","2900","3373","20200604"
"20200601","5호선","을지로4가","5946","6085","20200604"
"20200601","5호선","종로3가","11230","11673","20200604"
"20200601","5호선","광화문(세종문화회관)","29166","30729","20200604"
"20200601","5호선","서대문","17588","17873","20200604"
"20200601","5호선","충정로(경기대입구)","4991","5056","20200604"
"20200601","5호선","애오개","6920","6923","20200604"
"20200601","5호선","공덕","13923","15017","20200604"
"20200601","5호선","마포","13818","14455","20200604"
"20200601","5호선","여의나루","9816","9970","20200604"
"20200601","5호선","여의도","25488","26700","20200604"
"20200601","5호선","신길","3614","3938","20200604"
"20200601","5호선","영등포시장","8592","8953","20200604"
"20200601","5호선","영등포구청","4097","4108","20200604"
"20200601","5호선","양평","7325","7353","20200604"
"20200601","5호선","오목교(목동운동장앞)","20741","22737","20200604"
"20200601","5호선","목동","16996","18652","20200604"
"20200601","5호선","신정(은행정)","13590","10484","20200604"
"20200601","5호선","까치산","28561","27344","20200604"
"20200601","5호선","화곡","28262","26295","20200604"
"20200601","5호선","우장산","14250","14018","20200604"
"20200601","5호선","발산","18578","18880","20200604"
"20200601","5호선","마곡","8636","8113","20200604"
"20200601","5호선","송정","6765","6265","20200604"
"20200601","5호선","김포공항","5727","5303","20200604"
"20200601","5호선","개화산","5145","4899","20200604"
"20200601","5호선","방화","6737","6419","20200604"
"20200601","4호선","남태령","1038","916","20200604"
"20200601","4호선","사당","23262","19644","20200604"
"20200601","4호선","총신대입구(이수)","19137","21051","20200604"
"20200601","4호선","동작(현충원)","2717","2897","20200604"
"20200601","4호선","이촌(국립중앙박물관)","6411","7349","20200604"
"20200601","4호선","신용산","15066","15679","20200604"
"20200601","4호선","삼각지","4491","4855","20200604"
"20200601","4호선","숙대입구(갈월)","12741","12574","20200604"
"20200601","4호선","서울역","11265","14499","20200604"
"20200601","4호선","회현(남대문시장)","23777","25175","20200604"
"20200601","4호선","명동","17329","18203","20200604"
"20200601","4호선","충무로","26198","27536","20200604"
"20200601","4호선","동대문역사문화공원(DDP)","14759","13850","20200604"
"20200601","4호선","동대문","21453","21892","20200604"
"20200601","4호선","혜화","26659","27301","20200604"
"20200601","4호선","한성대입구(삼선교)","13251","13037","20200604"
"20200601","4호선","성신여대입구(돈암)","19079","18468","20200604"
"20200601","4호선","길음","20003","19429","20200604"
"20200601","4호선","미아사거리","28216","27362","20200604"
"20200601","4호선","미아(서울사이버대학)","15437","14816","20200604"
"20200601","4호선","수유(강북구청)","34032","33648","20200604"
"20200601","4호선","쌍문","29897","27001","20200604"
"20200601","4호선","창동","26287","27847","20200604"
"20200601","4호선","노원","18909","21341","20200604"
"20200601","4호선","상계","19611","17658","20200604"
"20200601","4호선","당고개","12433","11133","20200604"
"20200601","3호선","오금","6320","5624","20200604"
"20200601","3호선","경찰병원","7578","7639","20200604"
"20200601","3호선","가락시장","8974","8735","20200604"
"20200601","3호선","수서","15743","15966","20200604"
"20200601","3호선","일원","9238","8956","20200604"
"20200601","3호선","대청","9742","8896","20200604"
"20200601","3호선","학여울","1722","1754","20200604"
"20200601","3호선","대치","10204","10284","20200604"
"20200601","3호선","도곡","5326","5297","20200604"
"20200601","3호선","매봉","11608","11142","20200604"
"20200601","3호선","양재(서초구청)","37084","40557","20200604"
"20200601","3호선","남부터미널(예술의전당)","27549","28524","20200604"
"20200601","3호선","교대(법원.검찰청)","13806","9403","20200604"
"20200601","3호선","고속터미널","35929","33536","20200604"
"20200601","3호선","잠원","5770","5607","20200604"
"20200601","3호선","신사","28027","30205","20200604"
"20200601","3호선","압구정","29323","31659","20200604"
"20200601","3호선","옥수","8825","9197","20200604"
"20200601","3호선","금호","8050","7498","20200604"
"20200601","3호선","약수","12727","12642","20200604"
"20200601","3호선","동대입구","7010","7537","20200604"
"20200601","3호선","을지로3가","10516","11055","20200604"
"20200601","3호선","종로3가","9599","11010","20200604"
"20200601","3호선","안국","18534","19011","20200604"
"20200601","3호선","경복궁(정부서울청사)","17059","16784","20200604"
"20200601","3호선","독립문","6985","7183","20200604"
"20200601","3호선","무악재","3839","3925","20200604"
"20200601","3호선","홍제","17493","16640","20200604"
"20200601","3호선","녹번","13782","12420","20200604"
"20200601","3호선","불광","15920","17131","20200604"
"20200601","3호선","연신내","37604","35416","20200604"
"20200601","3호선","구파발","20615","19107","20200604"
"20200601","3호선","지축","3385","3350","20200604"
"20200601","2호선","용두(동대문구청)","2190","2289","20200604"
"20200601","2호선","신정네거리","9393","9826","20200604"
"20200601","2호선","양천구청","6552","6819","20200604"
"20200601","2호선","도림천","1244","1308","20200604"
"20200601","2호선","신설동","3118","3074","20200604"
"20200601","2호선","신답","1572","1799","20200604"
"20200601","2호선","용답","2458","2455","20200604"
"20200601","2호선","충정로(경기대입구)","9588","10071","20200604"
"20200601","2호선","아현","9506","9195","20200604"
"20200601","2호선","이대","10974","11412","20200604"
"20200601","2호선","신촌","29289","30830","20200604"
"20200601","2호선","홍대입구","40832","42771","20200604"
"20200601","2호선","합정","27560","28729","20200604"
"20200601","2호선","당산","19420","22917","20200604"
"20200601","2호선","영등포구청","22496","23050","20200604"
"20200601","2호선","문래","20640","21256","20200604"
"20200601","2호선","신도림","47364","46161","20200604"
"20200601","2호선","대림(구로구청)","25555","25635","20200604"
"20200601","2호선","구로디지털단지","61280","61712","20200604"
"20200601","2호선","신대방","26383","25096","20200604"
"20200601","2호선","신림","62018","59943","20200604"
"20200601","2호선","봉천","24543","22738","20200604"
"20200601","2호선","서울대입구(관악구청)","46205","45671","20200604"
"20200601","2호선","낙성대(강감찬)","26691","25847","20200604"
"20200601","2호선","사당","34404","38050","20200604"
"20200601","2호선","방배","16229","16831","20200604"
"20200601","2호선","서초","21291","21166","20200604"
"20200601","2호선","교대(법원.검찰청)","33846","37908","20200604"
"20200601","2호선","강남","83315","83762","20200604"
"20200601","2호선","역삼","49136","54966","20200604"
"20200601","2호선","선릉","57616","51795","20200604"
"20200601","2호선","삼성(무역센터)","50378","52065","20200604"
"20200601","2호선","종합운동장","6712","7274","20200604"
"20200601","2호선","잠실새내","20002","20086","20200604"
"20200601","2호선","잠실(송파구청)","59970","60009","20200604"
"20200601","2호선","잠실나루","14596","14355","20200604"
"20200601","2호선","강변(동서울터미널)","31516","30621","20200604"
"20200601","2호선","구의(광진구청)","23454","23148","20200604"
"20200601","2호선","건대입구","31589","33911","20200604"
"20200601","2호선","성수","31203","34295","20200604"
"20200601","2호선","뚝섬","19059","20398","20200604"
"20200601","2호선","한양대","7506","8678","20200604"
"20200601","2호선","왕십리(성동구청)","14988","12206","20200604"
"20200601","2호선","상왕십리","13181","12989","20200604"
"20200601","2호선","신당","13351","13617","20200604"
"20200601","2호선","동대문역사문화공원(DDP)","11702","13276","20200604"
"20200601","2호선","을지로4가","13086","12895","20200604"
"20200601","2호선","을지로3가","20704","20563","20200604"
"20200601","2호선","을지로입구","38012","39209","20200604"
"20200601","2호선","시청","23400","23622","20200604"
"20200601","1호선","동묘앞","7885","8429","20200604"
"20200601","1호선","청량리(서울시립대입구)","20609","20054","20200604"
"20200601","1호선","제기동","16570","17170","20200604"
"20200601","1호선","신설동","14482","14480","20200604"
"20200601","1호선","동대문","11380","11945","20200604"
"20200601","1호선","종로5가","22895","22794","20200604"
"20200601","1호선","종로3가","25375","23520","20200604"
"20200601","1호선","종각","36838","36177","20200604"
"20200601","1호선","시청","20304","20569","20200604"
"20200601","1호선","서울역","41115","38861","20200604"
"20200531","중앙선","지평","49","45","20200603"
"20200531","중앙선","용문","2088","1785","20200603"
"20200531","중앙선","원덕","386","310","20200603"
"20200531","중앙선","양평","2101","1731","20200603"
"20200531","중앙선","오빈","212","205","20200603"
"20200531","중앙선","아신","551","460","20200603"
"20200531","중앙선","국수","622","556","20200603"
"20200531","중앙선","신원","332","256","20200603"
"20200531","중앙선","양수","1911","1577","20200603"
"20200531","중앙선","운길산","1645","1508","20200603"
"20200531","중앙선","팔당","1528","1632","20200603"
"20200531","중앙선","도심","1238","1188","20200603"
"20200531","중앙선","덕소","3189","3246","20200603"
"20200531","중앙선","양정","473","421","20200603"
"20200531","중앙선","도농","4222","4024","20200603"
"20200531","중앙선","구리","6390","6802","20200603"
"20200531","중앙선","양원","801","894","20200603"
"20200531","중앙선","망우","4128","4151","20200603"
"20200531","중앙선","상봉(시외버스터미널)","3640","3613","20200603"
"20200531","중앙선","중랑","3129","3055","20200603"
"20200531","중앙선","회기","13178","13179","20200603"
"20200531","장항선","신창(순천향대)","882","1242","20200603"
"20200531","장항선","온양온천","2942","2864","20200603"
"20200531","장항선","배방","604","773","20200603"
"20200531","장항선","아산","2293","1631","20200603"
"20200531","장항선","쌍용(나사렛대)","1054","1086","20200603"
"20200531","장항선","봉명","577","600","20200603"
"20200531","일산선","대화","5651","5135","20200603"
"20200531","일산선","주엽","3838","3765","20200603"
"20200531","일산선","정발산","4742","4716","20200603"
"20200531","일산선","마두","3022","3001","20200603"
"20200531","일산선","백석","5017","4957","20200603"
"20200531","일산선","대곡","936","810","20200603"
"20200531","일산선","화정","8659","8817","20200603"
"20200531","일산선","원당","5742","5507","20200603"
"20200531","일산선","삼송","8597","8166","20200603"
"20200531","일산선","원흥","4064","3941","20200603"
"20200531","우이신설선","신설동","1031","1037","20200603"
"20200531","우이신설선","보문","857","932","20200603"
"20200531","우이신설선","성신여대입구(돈암)","1776","2231","20200603"
"20200531","우이신설선","정릉","2399","2043","20200603"
"20200531","우이신설선","북한산보국문","3323","2914","20200603"
"20200531","우이신설선","솔샘","2334","2209","20200603"
"20200531","우이신설선","삼양사거리","1321","1345","20200603"
"20200531","우이신설선","삼양","1115","1106","20200603"
"20200531","우이신설선","화계","1798","1655","20200603"
"20200531","우이신설선","가오리","1991","1847","20200603"
"20200531","우이신설선","4.19민주묘지","1861","1564","20200603"
"20200531","우이신설선","솔밭공원","1271","1170","20200603"
"20200531","우이신설선","북한산우이","3067","3234","20200603"
"20200531","안산선","수리산","2025","2121","20200603"
"20200531","안산선","오이도","5120","4972","20200603"
"20200531","안산선","정왕","3779","4140","20200603"
"20200531","안산선","신길온천","877","759","20200603"
"20200531","안산선","안산","8562","7739","20200603"
"20200531","안산선","초지","1766","1683","20200603"
"20200531","안산선","고잔","3600","3540","20200603"
"20200531","안산선","중앙","9196","9208","20200603"
"20200531","안산선","한대앞","3845","3693","20200603"
"20200531","안산선","상록수","9269","8733","20200603"
"20200531","안산선","반월","2365","2335","20200603"
"20200531","안산선","대야미","2766","2473","20200603"
"20200531","안산선","산본","7554","7984","20200603"
"20200531","수인선","인천","703","1013","20200603"
"20200531","수인선","신포","917","895","20200603"
"20200531","수인선","숭의","1555","1407","20200603"
"20200531","수인선","인하대","2026","1998","20200603"
"20200531","수인선","송도","1233","1183","20200603"
"20200531","수인선","연수","2332","2243","20200603"
"20200531","수인선","원인재","2040","2155","20200603"
"20200531","수인선","남동인더스파크","492","515","20200603"
"20200531","수인선","호구포","1389","1432","20200603"
"20200531","수인선","인천논현","2540","2606","20200603"
"20200531","수인선","소래포구","3605","3558","20200603"
"20200531","수인선","월곶","1194","1242","20200603"
"20200531","수인선","달월","23","31","20200603"
"20200531","분당선","매교","961","980","20200603"
"20200531","분당선","수원시청","5653","5592","20200603"
"20200531","분당선","매탄권선","2032","1991","20200603"
"20200531","분당선","망포","5019","5250","20200603"
"20200531","분당선","영통","3873","3827","20200603"
"20200531","분당선","청명","1625","1635","20200603"
"20200531","분당선","상갈","2386","2505","20200603"
"20200531","분당선","기흥","4183","4089","20200603"
"20200531","분당선","신갈","1650","1609","20200603"
"20200531","분당선","구성","2080","2152","20200603"
"20200531","분당선","죽전","6870","7833","20200603"
"20200531","분당선","보정","938","890","20200603"
"20200531","분당선","이매","2559","2570","20200603"
"20200531","분당선","오리","4797","4208","20200603"
"20200531","분당선","미금","6249","6805","20200603"
"20200531","분당선","정자","6435","6747","20200603"
"20200531","분당선","수내","5336","5208","20200603"
"20200531","분당선","서현","11291","11508","20200603"
"20200531","분당선","야탑","11653","11820","20200603"
"20200531","분당선","모란","9798","9884","20200603"
"20200531","분당선","태평","6793","6384","20200603"
"20200531","분당선","가천대","2657","3292","20200603"
"20200531","분당선","선정릉","1956","2080","20200603"
"20200531","분당선","강남구청","2514","3071","20200603"
"20200531","분당선","압구정로데오","7240","8251","20200603"
"20200531","분당선","서울숲","4667","4901","20200603"
"20200531","분당선","수원","4221","2868","20200603"
"20200531","분당선","수서","7437","6865","20200603"
"20200531","분당선","대모산입구","1545","1412","20200603"
"20200531","분당선","개포동","1616","1619","20200603"
"20200531","분당선","구룡","483","523","20200603"
"20200531","분당선","도곡","2131","2165","20200603"
"20200531","분당선","한티","6228","6502","20200603"
"20200531","분당선","선릉","2417","3549","20200603"
"20200531","과천선","범계","12068","11447","20200603"
"20200531","과천선","평촌","5318","5192","20200603"
"20200531","과천선","인덕원","9428","9214","20200603"
"20200531","과천선","정부과천청사","3283","3356","20200603"
"20200531","과천선","과천","2339","2048","20200603"
"20200531","과천선","대공원","3552","3846","20200603"
"20200531","과천선","경마공원","676","650","20200603"
"20200531","과천선","선바위","3177","3050","20200603"
"20200531","공항철도 1호선","영종","1761","1669","20200603"
"20200531","공항철도 1호선","인천공항2터미널","1354","1188","20200603"
"20200531","공항철도 1호선","인천공항1터미널","2884","2711","20200603"
"20200531","공항철도 1호선","공항화물청사","962","1052","20200603"
"20200531","공항철도 1호선","운서","4180","4478","20200603"
"20200531","공항철도 1호선","청라국제도시","2187","2183","20200603"
"20200531","공항철도 1호선","검암","3179","3172","20200603"
"20200531","공항철도 1호선","계양","3869","3631","20200603"
"20200531","공항철도 1호선","김포공항","6679","3664","20200603"
"20200531","공항철도 1호선","마곡나루(서울식물원)","1489","1643","20200603"
"20200531","공항철도 1호선","디지털미디어시티","2927","2922","20200603"
"20200531","공항철도 1호선","홍대입구","5560","5147","20200603"
"20200531","공항철도 1호선","공덕","883","1256","20200603"
"20200531","공항철도 1호선","서울역","5171","4440","20200603"
"20200531","경춘선","춘천","1724","1427","20200603"
"20200531","경춘선","남춘천","1935","2058","20200603"
"20200531","경춘선","김유정","434","437","20200603"
"20200531","경춘선","강촌","875","752","20200603"
"20200531","경춘선","백양리","152","120","20200603"
"20200531","경춘선","굴봉산","252","254","20200603"
"20200531","경춘선","가평","1881","1600","20200603"
"20200531","경춘선","상천","442","349","20200603"
"20200531","경춘선","청평","1763","1290","20200603"
"20200531","경춘선","대성리","876","617","20200603"
"20200531","경춘선","마석","2171","2244","20200603"
"20200531","경춘선","천마산","931","949","20200603"
"20200531","경춘선","평내호평","3042","3070","20200603"
"20200531","경춘선","금곡","800","739","20200603"
"20200531","경춘선","사릉","1573","1582","20200603"
"20200531","경춘선","퇴계원","1851","1815","20200603"
"20200531","경춘선","별내","1368","1350","20200603"
"20200531","경춘선","갈매","1188","1068","20200603"
"20200531","경춘선","신내","666","702","20200603"
"20200531","경인선","도화","1749","1697","20200603"
"20200531","경인선","중동","3822","3650","20200603"
"20200531","경인선","온수(성공회대입구)","3177","2973","20200603"
"20200531","경인선","도원","1444","1484","20200603"
"20200531","경인선","간석","2569","2476","20200603"
"20200531","경인선","부개","3806","3632","20200603"
"20200531","경인선","소사","5214","4787","20200603"
"20200531","경인선","구일","2837","2829","20200603"
"20200531","경인선","인천","2401","1971","20200603"
"20200531","경인선","동인천","7878","7402","20200603"
"20200531","경인선","제물포","4300","4240","20200603"
"20200531","경인선","주안","9533","8513","20200603"
"20200531","경인선","동암","8190","8002","20200603"
"20200531","경인선","백운","3334","3321","20200603"
"20200531","경인선","부평","16926","17238","20200603"
"20200531","경인선","송내","11045","10624","20200603"
"20200531","경인선","부천","17411","17112","20200603"
"20200531","경인선","역곡","11959","11853","20200603"
"20200531","경인선","오류동","6180","5726","20200603"
"20200531","경인선","개봉","10136","10198","20200603"
"20200531","경의선","임진강","89","82","20200603"
"20200531","경의선","문산","3216","3148","20200603"
"20200531","경의선","파주","705","612","20200603"
"20200531","경의선","월롱","768","1250","20200603"
"20200531","경의선","금촌","3711","3813","20200603"
"20200531","경의선","금릉","2357","2276","20200603"
"20200531","경의선","운정","2683","2576","20200603"
"20200531","경의선","야당","2956","2848","20200603"
"20200531","경의선","탄현","3412","3210","20200603"
"20200531","경의선","일산","3804","3660","20200603"
"20200531","경의선","풍산","2744","2552","20200603"
"20200531","경의선","백마","2709","2491","20200603"
"20200531","경의선","곡산","293","279","20200603"
"20200531","경의선","능곡","1927","1895","20200603"
"20200531","경의선","행신","3459","3287","20200603"
"20200531","경의선","강매","1233","1150","20200603"
"20200531","경의선","화전","804","789","20200603"
"20200531","경의선","수색","737","742","20200603"
"20200531","경의선","디지털미디어시티","1199","1079","20200603"
"20200531","경의선","가좌","2372","2341","20200603"
"20200531","경의선","홍대입구","1114","1137","20200603"
"20200531","경의선","서강대","1066","1059","20200603"
"20200531","경의선","공덕","1388","1132","20200603"
"20200531","경의선","효창공원앞","1061","1244","20200603"
"20200531","경의선","신촌","198","240","20200603"
"20200531","경의선","서울역","862","850","20200603"
"20200531","경원선","소요산","4406","3605","20200603"
"20200531","경원선","동두천","1136","1743","20200603"
"20200531","경원선","보산","1446","1472","20200603"
"20200531","경원선","동두천중앙","2043","1895","20200603"
"20200531","경원선","지행","3896","3991","20200603"
"20200531","경원선","덕정","3026","3176","20200603"
"20200531","경원선","덕계","1382","1230","20200603"
"20200531","경원선","양주","4522","4429","20200603"
"20200531","경원선","녹양","2468","2500","20200603"
"20200531","경원선","가능","3709","3436","20200603"
"20200531","경원선","의정부","12390","12406","20200603"
"20200531","경원선","회룡","6570","6595","20200603"
"20200531","경원선","망월사","4070","4185","20200603"
"20200531","경원선","도봉산","9340","6753","20200603"
"20200531","경원선","도봉","3130","2966","20200603"
